"","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","condition","grade","sqft_above","sqft_basement","yr_built","zipcode"
"10327",150000,3,1.5,1230,8056,1,4,6,1230,0,1949,98168
"10328",554500,3,2.25,1880,6565,1,4,8,1420,460,1972,98008
"10329",520000,3,1.75,1280,3880,1.5,5,7,1280,0,1916,98117
"10330",839990,4,2.75,3660,5637,2,3,9,3660,0,2014,98053
"10331",5e+05,3,2.5,1650,5683,2,3,7,1650,0,2003,98053
"10332",305000,2,1,1960,186872,1.5,4,6,1960,0,1936,98001
"10333",247800,3,2.5,1580,2170,2,3,7,1580,0,2003,98118
"10334",344200,4,2.5,2490,5812,2,3,8,2490,0,2000,98042
"10335",459950,4,2.5,2000,6107,2,3,8,2000,0,2003,98011
"10336",229900,4,1.75,1550,9899,1,4,7,1550,0,1967,98030
"10337",750000,4,2.25,2820,9602,1,3,8,1950,870,1974,98008
"10338",509000,4,2.5,2600,9355,1,3,9,1840,760,1983,98028
"10339",680000,4,1,2200,12137,1,4,8,1640,560,1956,98028
"10340",661500,5,2.5,2500,7200,1,4,7,1490,1010,1977,98052
"10341",370000,2,1,1270,1399,3,3,7,1270,0,2000,98136
"10342",785000,4,2.75,2900,17400,1,4,8,2410,490,1978,98052
"10343",355000,2,1,840,6720,1,3,7,840,0,1952,98116
"10344",446000,4,2,1940,6350,1,4,7,970,970,1951,98103
"10345",830000,5,3.5,3490,21780,2,3,8,3490,0,1996,98052
"10346",324000,3,2.5,1940,8347,2,3,8,1940,0,1990,98042
"10347",5e+05,4,2.25,2490,23478,2,3,8,2490,0,1981,98072
"10348",745000,3,1,1390,9112,1,4,7,1390,0,1951,98004
"10349",1200000,4,2.5,3940,4407,2,4,8,2620,1320,1921,98112
"10350",385000,2,2.5,1760,3710,1,3,8,1130,630,1988,98072
"10351",565000,3,2.25,2560,8040,1,3,8,1510,1050,1958,98125
"10352",465000,4,2.5,2300,7314,1,4,8,1420,880,1979,98133
"10353",401000,3,3.25,1770,1977,3,3,8,1770,0,2001,98125
"10354",385000,3,1.75,2310,11200,1,4,8,1630,680,1978,98030
"10355",395000,3,2.5,2310,4930,2,4,8,2310,0,1989,98055
"10356",245000,5,1.5,2000,8100,1.5,3,6,2000,0,1946,98168
"10357",5e+05,3,2,1540,3600,1,3,7,890,650,1994,98122
"10358",334000,5,1.75,2590,6720,1,4,7,1750,840,1979,98055
"10359",550000,3,1,980,10960,1,4,7,980,0,1953,98005
"10360",216000,3,1,1730,7950,1,4,7,1180,550,1961,98198
"10361",340500,3,2.5,3070,5871,3,4,8,2510,560,1928,98178
"10362",375000,4,2.25,2100,12738,2,4,8,2100,0,1975,98059
"10363",6e+05,3,2.75,2080,16740,1,3,8,1580,500,1966,98198
"10364",375000,4,1.75,1890,8000,1,4,7,1250,640,1960,98133
"10365",536500,4,1.75,2000,4000,1.5,5,7,1450,550,1926,98126
"10366",599900,3,3,3030,35123,2,4,8,1760,1270,1984,98027
"10367",750000,2,1.5,1110,3600,1,5,7,1110,0,1904,98119
"10368",355000,3,1,1650,10075,1,3,7,1170,480,1955,98177
"10369",590000,3,2,1410,6413,1,4,7,910,500,1947,98115
"10370",680000,2,1,2140,6000,1,4,7,1070,1070,1946,98199
"10371",429000,3,2.5,1860,11122,2,3,8,1860,0,1994,98059
"10372",581000,2,1,1170,4080,1,4,7,1170,0,1909,98117
"10373",463800,3,1.5,980,7770,1,4,7,980,0,1968,98033
"10374",2980000,5,5.5,7400,18898,2,3,13,6290,1110,2001,98006
"10375",443000,5,1.75,1650,3000,1.5,3,8,1650,0,1902,98144
"10376",276200,3,2.5,1480,7210,1,3,7,1180,300,1986,98023
"10377",630000,5,3.5,4060,8309,2,3,9,2960,1100,2001,98028
"10378",570000,3,1.75,1370,3300,2,5,7,1370,0,1927,98105
"10379",979700,4,2.25,2480,6000,2,3,10,2380,100,1929,98199
"10380",730000,4,2.5,2030,4080,1.5,4,8,1730,300,1921,98115
"10381",268450,5,2.25,2200,9600,1,4,7,1100,1100,1963,98023
"10382",490000,3,1.75,1770,7508,1,3,7,1270,500,1962,98133
"10383",808000,3,2.5,2550,6240,1,5,8,1750,800,1957,98117
"10384",350000,3,1,1250,9786,1,4,7,1250,0,1969,98072
"10385",695000,4,1.75,2390,5880,1,3,8,1390,1000,1957,98117
"10386",1230000,4,2.5,5730,44947,2,3,11,4280,1450,1991,98074
"10387",309950,1,1,1120,11800,1.5,3,7,1120,0,1950,98168
"10388",134000,3,1,1270,8508,1,4,6,650,620,1942,98168
"10389",645500,4,2.5,2390,9638,2,3,10,2390,0,1988,98029
"10390",750000,3,2,1760,5488,1.5,3,7,1540,220,1927,98119
"10391",1400000,3,2.5,2560,3600,2,3,9,2110,450,1967,98112
"10392",344900,4,1.75,1820,7700,1,4,7,1100,720,1955,98177
"10393",601450,2,3.25,1840,1500,3,3,8,1840,0,2001,98103
"10394",575000,4,2,1810,4400,2,3,8,1700,110,1909,98122
"10395",405000,3,1.75,2470,9620,1,4,7,1570,900,1962,98198
"10396",518000,4,2.75,2520,14021,2,3,9,2520,0,1999,98019
"10397",265000,2,1,1600,7936,1,3,7,1600,0,1947,98155
"10398",180000,3,1,1280,4875,1,5,6,1280,0,1969,98042
"10399",285000,3,2.5,1590,9736,2,3,7,1590,0,1985,98001
"10400",433000,3,2.75,2000,7200,1,3,7,1000,1000,1954,98166
"10401",399000,3,1.75,1780,11440,1,3,8,1350,430,1977,98059
"10402",565000,3,2.5,1700,7210,2,5,7,1700,0,1966,98052
"10403",406500,3,1.5,1970,10080,1,3,7,1970,0,1966,98168
"10404",420000,4,1.75,1940,11500,1,4,7,1090,850,1955,98006
"10405",965000,4,3.5,3290,5559,1.5,3,8,2290,1000,1906,98103
"10406",1380000,4,3.5,3500,9523,2,3,10,2460,1040,1996,98033
"10407",353950,5,2.25,3260,7969,2,4,8,3260,0,1982,98023
"10408",847700,5,3.25,4230,10260,2,3,10,3860,370,1996,98027
"10409",185000,5,1,1590,6700,1.5,3,6,1090,500,1942,98146
"10410",269000,2,1.5,1010,6000,1,4,7,1010,0,1923,98178
"10411",422800,3,1.75,1820,8400,1,3,7,1340,480,1976,98072
"10412",379950,2,1,870,7500,1,3,7,870,0,1947,98136
"10413",525000,3,2,1620,7800,1,3,7,1200,420,1969,98034
"10414",810000,4,3.5,3980,209523,2,3,9,3980,0,2006,98024
"10415",209950,4,1,1630,8400,1,3,6,1630,0,1962,98023
"10416",439950,3,2,1230,1613,2,3,8,1010,220,2003,98107
"10417",554820,4,2,3510,12905,1,3,8,2210,1300,1965,98166
"10418",359000,4,2.5,2160,4500,2,3,7,2160,0,2002,98056
"10419",242500,3,1,1020,5870,1,3,6,1020,0,1941,98155
"10420",330000,3,1.75,1590,9417,1,4,7,1590,0,1954,98177
"10421",740000,3,2.25,3440,44374,2,4,10,2190,1250,1979,98006
"10422",630000,5,1,3020,4800,2,3,7,3020,0,1901,98122
"10423",750000,3,1.75,2280,7800,1,4,8,1360,920,1941,98117
"10424",695000,4,2.5,2790,6540,2,3,9,2790,0,1999,98074
"10425",109000,2,0.5,580,6900,1,3,5,580,0,1941,98118
"10426",389000,3,1.5,2030,10075,1,5,7,1080,950,1961,98055
"10427",447000,2,1,850,2700,1,5,6,850,0,1924,98105
"10428",1200000,3,2,2480,13310,1,2,7,2480,0,1955,98052
"10429",315000,3,1.75,1010,12000,1,4,7,1010,0,1977,98011
"10430",640000,3,2.5,2420,8244,2,3,10,2420,0,1988,98029
"10431",570000,3,2.25,2180,9246,2,3,9,2180,0,1984,98074
"10432",495000,3,2.75,1830,208216,2,3,8,1830,0,1997,98070
"10433",449500,5,2.75,2040,7488,1,4,7,1200,840,1969,98034
"10434",1080000,4,2.75,2640,5000,2,3,9,1840,800,1943,98105
"10435",294950,2,1,1060,7868,1,3,7,1060,0,1952,98155
"10436",170500,3,1,1640,13939,1,3,7,1040,600,1960,98198
"10437",312000,4,1,1190,7620,1.5,3,6,1190,0,1926,98106
"10438",350000,3,2.5,2180,15484,1,3,8,2180,0,1992,98003
"10439",690000,4,2.5,2120,8448,2,4,9,2120,0,1989,98029
"10440",375000,4,2.5,2210,9427,2,3,7,2210,0,1999,98148
"10441",575000,4,2.5,2510,47044,2,3,9,2510,0,1987,98077
"10442",646000,4,2.25,2500,8500,1,4,8,1600,900,1978,98006
"10443",239950,3,2.5,1560,4800,2,4,7,1560,0,1974,98001
"10444",4e+05,5,2.5,2510,7525,1.5,4,7,1710,800,1929,98106
"10445",455000,4,1.75,3060,94089,1,3,8,3060,0,1958,98072
"10446",240000,3,2,1310,8069,1,3,7,1310,0,1990,98042
"10447",3400000,4,4,4260,11765,2,3,11,3280,980,1939,98112
"10448",695000,3,2,2500,4080,1.5,5,7,1680,820,1922,98103
"10449",304950,2,1,670,6720,1,5,6,670,0,1942,98126
"10450",650000,3,1.75,1840,2310,1,4,8,1140,700,1914,98109
"10451",402500,3,1.75,1480,2211,2,3,7,1480,0,1995,98103
"10452",482000,3,2.5,2420,7307,2,3,7,2420,0,1998,98065
"10453",655000,3,2,1820,4480,1,5,7,1120,700,1923,98105
"10454",577000,5,2.75,1940,5000,2,5,7,1940,0,1951,98107
"10455",350000,3,2.5,1630,5996,2,3,7,1630,0,1986,98055
"10456",415000,4,2.25,2520,8000,1,3,8,1680,840,1970,98023
"10457",396400,4,2.5,2120,215186,2,2,7,2120,0,1983,98014
"10458",654300,3,2.5,2490,8582,2,3,9,2490,0,2000,98074
"10459",774950,4,2.5,3410,179419,2,3,10,3410,0,2004,98010
"10460",855000,4,2,2380,10800,2,3,8,2380,0,1925,98118
"10461",1150000,3,2.5,2490,4000,2,5,8,1670,820,1918,98109
"10462",330000,2,2.5,1240,1546,2,3,7,1240,0,2007,98108
"10463",290000,4,2.25,1900,10950,1,4,7,1400,500,1959,98032
"10464",519500,3,3,2390,19454,1.5,3,8,2390,0,2008,98166
"10465",450000,3,1.75,1810,12600,1,3,7,1400,410,1977,98034
"10466",3120000,3,3.5,4490,56609,2,3,12,4490,0,1993,98034
"10467",265000,3,1,1620,9450,1.5,3,7,1620,0,1928,98168
"10468",359000,4,2.5,2640,7883,2,3,8,2640,0,1990,98092
"10469",2e+06,4,3.75,2870,4500,2,3,10,2510,360,2012,98119
"10470",1050000,4,2.5,3250,48037,1,3,8,2030,1220,1985,98074
"10471",402500,2,1,800,2280,1,5,6,800,0,1946,98107
"10472",450000,3,1.75,1360,5445,1,4,7,1360,0,1957,98008
"10473",262500,5,2.25,1950,8086,1,3,7,1130,820,1980,98003
"10474",285000,4,2.25,1970,7200,2,3,8,1970,0,1979,98092
"10475",290000,3,2.5,2020,4861,2,3,7,2020,0,2005,98058
"10476",752500,2,2.5,2280,6230,1,3,8,2280,0,2005,98053
"10477",820000,4,2.75,3540,13515,2,3,10,3540,0,1998,98075
"10478",292000,3,2.5,1560,2740,2,3,8,1560,0,1999,98059
"10479",213000,2,1,750,6089,1,3,6,750,0,1937,98055
"10480",4e+05,4,3,2240,7035,2,3,7,2240,0,1942,98146
"10481",202000,1,0.75,590,5650,1,3,6,590,0,1944,98118
"10482",484000,1,0,690,23244,1,4,7,690,0,1948,98053
"10483",617450,3,2,1580,14398,1,3,7,1080,500,1981,98005
"10484",250000,3,1,1040,8000,1,4,7,1040,0,1956,98166
"10485",405000,5,1.75,1880,10000,1,3,7,960,920,1963,98034
"10486",325000,2,1,1070,8750,1,3,7,1070,0,1951,98055
"10487",301350,3,3,1860,7440,1,5,7,1040,820,1954,98178
"10488",425000,2,1.75,1550,7800,1,3,7,1050,500,1940,98136
"10489",460000,3,1,1860,6360,1,3,8,1470,390,1954,98136
"10490",938000,3,2.5,3090,10940,2,3,10,3090,0,1992,98006
"10491",348000,3,1.75,1720,8867,1,3,8,1320,400,1985,98058
"10492",435000,2,1,1260,4080,1.5,5,7,1260,0,1926,98115
"10493",227950,3,1.5,1120,11430,1,4,7,1120,0,1963,98031
"10494",425000,2,1,1250,5880,1,3,6,900,350,1948,98117
"10495",550000,3,2,1810,4064,1.5,3,7,1810,0,1925,98103
"10496",347500,3,2.5,1890,7053,2,4,8,1890,0,1992,98031
"10497",397000,4,1.75,2020,6000,1,3,7,1620,400,1959,98144
"10498",410000,4,1.75,1790,11875,1,4,7,1490,300,1969,98027
"10499",780000,3,3.5,3190,6776,2,3,10,3190,0,1998,98074
"10500",1350000,4,3.25,3030,5164,1.5,5,9,2700,330,1925,98112
"10501",476000,3,2.25,1630,3070,2,3,7,1630,0,2004,98053
"10502",390000,3,1.75,1180,16552,1,4,7,1180,0,1967,98072
"10503",226500,3,2,1560,7000,1,4,7,1560,0,1968,98001
"10504",495000,3,2,1340,2550,2,3,7,1340,0,1984,98117
"10505",1500000,5,3.25,2590,11500,1,4,9,2590,0,1968,98040
"10506",385000,3,1,1020,5950,1,3,6,880,140,1950,98106
"10507",535950,3,2.5,2370,5344,2,3,9,2370,0,2003,98065
"10508",910000,4,2.5,3170,32430,2.5,3,10,3170,0,1989,98053
"10509",465000,2,1,1120,4000,1,3,7,1120,0,1926,98105
"10510",495000,3,1.75,1440,11787,1,3,8,1440,0,1983,98074
"10511",250000,4,2,2170,5404,1.5,5,6,1470,700,1920,98002
"10512",1230000,4,2.25,3490,6906,2,4,10,2280,1210,1928,98199
"10513",4e+05,4,2.25,1970,8941,2,3,7,1970,0,1973,98034
"10514",715000,4,2.5,2780,13521,2,3,10,2780,0,1987,98074
"10515",342000,3,2,2250,7757,1,3,8,2250,0,1992,98003
"10516",420000,4,1.75,1340,8400,1,5,7,1340,0,1967,98056
"10517",148226,3,1,1400,7360,1,4,7,1400,0,1968,98092
"10518",313000,3,1,1510,10369,1,4,7,1010,500,1968,98059
"10519",150000,3,1,1320,8220,1,3,7,1320,0,1959,98198
"10520",150000,2,1,820,10270,1,3,7,820,0,1954,98168
"10521",230000,2,1,1080,9435,1,3,6,1080,0,1958,98058
"10522",389100,2,1,840,5400,1,4,7,840,0,1948,98118
"10523",645000,4,2.25,2070,8720,1,5,8,1360,710,1974,98033
"10524",310000,3,1,1520,6500,1,3,7,990,530,1958,98198
"10525",351358,2,1.75,1210,1189,2,3,8,1210,0,2014,98029
"10526",1700000,5,2.75,3810,9360,2,3,10,3810,0,2014,98004
"10527",1570000,4,3.5,5370,323215,2,3,10,5370,0,2002,98075
"10528",850000,3,2,1540,3600,2,3,8,1540,0,1900,98112
"10529",470000,4,2.5,2310,14023,2,3,9,2310,0,1991,98019
"10530",770000,3,2.25,1870,1900,3,3,8,1870,0,2008,98103
"10531",366000,3,1.75,1840,11440,1,4,8,1340,500,1977,98059
"10532",545000,3,2.5,2060,7184,2,3,8,2060,0,1987,98029
"10533",205000,3,1,1010,8800,1,4,7,1010,0,1968,98002
"10534",405000,2,1,1020,8155,1,4,7,1020,0,1948,98177
"10535",467000,4,2.5,2220,7210,1,3,7,1270,950,1973,98011
"10536",392500,2,1,1050,4125,1,4,7,1050,0,1909,98144
"10537",901000,4,2.75,3030,18400,1.5,3,9,2360,670,1973,98034
"10538",5e+05,3,1.75,1800,7199,1,3,7,1300,500,1972,98125
"10539",384950,3,2.5,1860,3690,2,3,7,1860,0,2000,98028
"10540",1700000,4,3.5,4070,336283,2,3,11,4070,0,2006,98027
"10541",245000,2,1,860,6120,1,3,7,860,0,1948,98155
"10542",1170000,4,2.25,3080,10487,2,4,9,3080,0,1968,98040
"10543",184500,3,1.5,1280,3640,2,3,6,1280,0,1983,98002
"10544",269000,2,2,1540,5000,1.5,3,8,1540,0,1986,98023
"10545",570000,3,2.5,1530,3296,2,3,8,1530,0,1998,98007
"10546",850000,4,1.75,2350,11914,1,4,8,2350,0,1961,98040
"10547",209000,3,1,920,5200,1,4,6,920,0,1969,98042
"10548",327000,4,1.75,1840,5100,1,4,5,1840,0,1933,98056
"10549",369500,3,1.5,1650,9957,1,4,7,1100,550,1961,98125
"10550",440000,3,1.75,1760,8025,1,4,7,1230,530,1976,98034
"10551",947500,4,2.25,3290,12329,1.5,4,10,3290,0,1968,98040
"10552",510000,2,1,1270,4500,1.5,4,7,1270,0,1919,98122
"10553",385000,3,2,1600,10318,1,3,7,930,670,1941,98133
"10554",370000,5,3,2670,9920,1,3,8,1400,1270,1990,98001
"10555",660000,4,1.5,1960,4500,1.5,3,7,1960,0,1922,98117
"10556",729000,3,4.25,3300,308080,2,4,9,2520,780,1976,98070
"10557",440000,3,1.75,2000,11880,2,3,8,2000,0,1979,98075
"10558",445000,4,2.5,2360,81892,1,3,8,2360,0,2000,98042
"10559",460000,2,1,1430,12092,1,4,7,1430,0,1938,98125
"10560",516000,3,3,2330,7304,1,3,9,1300,1030,1971,98005
"10561",343888,4,2.5,2060,5607,2,3,7,2060,0,2002,98058
"10562",5e+05,4,1.75,2240,9886,1.5,4,7,2240,0,1965,98008
"10563",465000,5,1.75,2330,6450,1,3,8,1330,1000,1958,98146
"10564",302000,5,2.25,2180,7813,2,3,7,2180,0,1986,98038
"10565",195000,2,1,1280,7861,1,4,6,1280,0,1913,98002
"10566",640000,3,2.5,2140,8925,2,3,8,2140,0,1991,98074
"10567",502000,6,2.5,2890,8122,1,3,8,1630,1260,1977,98008
"10568",360000,3,2.5,1480,3851,2,3,8,1480,0,1998,98072
"10569",290500,4,2.5,1680,3000,2,3,7,1680,0,2003,98178
"10570",248000,4,3,2163,5883,2,3,7,2163,0,2006,98001
"10571",433000,4,2.5,2280,7568,2,4,7,2280,0,2001,98056
"10572",480000,2,1,820,4200,1,3,7,820,0,1980,98112
"10573",410000,3,1,1330,5000,1,3,7,1120,210,1957,98125
"10574",309950,4,2.75,2310,5000,2,3,7,2310,0,2006,98038
"10575",253000,3,2,1290,7372,1,5,7,1290,0,1990,98042
"10576",280000,3,1.75,1630,11800,1,4,7,1630,0,1971,98045
"10577",440000,3,1,1410,8925,1,3,7,1410,0,1958,98052
"10578",333000,5,1.75,1240,8936,1,3,7,1240,0,1954,98006
"10579",759950,3,2.5,3100,23790,2,3,9,3100,0,2002,98075
"10580",345000,3,2.25,2020,9000,2,3,7,2020,0,1979,98045
"10581",350000,4,2.5,2500,5831,2,3,8,2500,0,2007,98038
"10582",198000,2,1,790,14200,1,3,7,790,0,1951,98188
"10583",730000,3,1.75,2040,11294,1,4,7,1340,700,1952,98004
"10584",266200,3,1.5,1430,9600,1,4,7,1430,0,1966,98059
"10585",1060000,4,2.5,2250,10160,2,5,8,2250,0,1967,98040
"10586",95000,2,1,1070,20450,1,2,6,1070,0,1948,98058
"10587",430000,3,1.75,1300,12731,1,3,8,1300,0,1981,98074
"10588",650000,4,2.25,2560,9731,2,4,7,2560,0,1973,98034
"10589",379900,3,2.5,2190,5071,2,3,8,2190,0,2004,98038
"10590",325000,2,1.5,940,1222,2,3,7,860,80,2004,98125
"10591",455000,4,2.25,1740,8449,1,4,7,1170,570,1958,98008
"10592",392000,4,3.75,2220,3797,1.5,4,6,1330,890,1917,98108
"10593",373000,3,1.75,1310,7811,1,3,7,1310,0,1976,98034
"10594",951250,5,3,2710,8227,1,3,8,1910,800,1953,98199
"10595",502000,3,2,1300,14350,1,3,7,1300,0,1955,98006
"10596",362500,3,2,1940,40588,1,3,7,1940,0,2000,98058
"10597",525000,2,1,1080,3500,1,3,7,1080,0,1924,98103
"10598",580000,4,2.5,2110,11680,1,4,7,1420,690,1977,98052
"10599",278000,3,2.25,1590,9425,1,3,7,1170,420,1985,98058
"10600",422500,2,1,910,4800,1,4,7,910,0,1923,98126
"10601",783200,4,2,1590,5400,1,3,7,990,600,1900,98119
"10602",715000,4,2.5,3290,6628,2,3,9,3290,0,2003,98075
"10603",472217,3,2.5,2010,2212,2,3,8,1390,620,2014,98029
"10604",244615,3,2.5,2060,4030,2,3,7,2060,0,1999,98032
"10605",385000,3,1.75,1560,14288,1,3,6,780,780,1944,98125
"10606",549995,3,1,1120,6600,1,3,7,1120,0,1943,98105
"10607",959900,4,3.75,3550,15151,2,3,11,3550,0,2004,98075
"10608",510000,6,4.5,3300,7200,2,3,8,3300,0,1980,98052
"10609",367000,3,1.75,2000,12669,1,4,7,1200,800,1965,98070
"10610",375000,5,3,2680,8410,2,3,8,1810,870,1990,98058
"10611",5e+05,2,2.25,1290,1334,3,3,8,1290,0,2007,98107
"10612",489000,2,2.25,1290,1334,3,3,8,1290,0,2007,98107
"10613",340000,3,2,1150,700,2,3,7,800,350,2000,98136
"10614",562000,3,1.75,1880,5978,1,5,7,940,940,1957,98144
"10615",489950,3,2.5,2400,7478,2,3,9,2400,0,2002,98019
"10616",652000,3,2.25,1920,9600,1,4,8,1560,360,1968,98052
"10617",472000,4,3.25,4350,7090,2,3,8,2870,1480,1999,98042
"10618",333000,4,2.5,1910,9244,1,4,6,1910,0,1963,98059
"10619",560000,3,1.5,2000,7350,1,3,8,2000,0,1953,98177
"10620",799000,4,3.5,3290,20107,2,3,10,2220,1070,1990,98198
"10621",860000,5,2.25,3480,9200,2,3,8,3480,0,1979,98006
"10622",449500,4,2.5,2410,55931,2,3,9,2410,0,1989,98092
"10623",692500,4,3,2820,11500,2,3,10,2820,0,1991,98075
"10624",925000,4,1.75,2710,11400,1,4,9,1430,1280,1976,98006
"10625",267500,3,2.25,2080,2856,1.5,3,7,1550,530,2003,98042
"10626",396800,4,2.5,2200,6018,2,3,8,2200,0,2010,98019
"10627",220000,4,1.5,1180,8058,1,5,7,1180,0,1969,98092
"10628",892500,3,1.75,2120,56192,1,3,9,1720,400,1959,98177
"10629",455500,3,2,1460,10311,1,4,7,1460,0,1975,98052
"10630",743000,3,1.75,2110,11250,1,4,8,2110,0,1961,98040
"10631",338000,4,1.5,1790,17925,1,4,6,1790,0,1951,98155
"10632",332000,3,1.75,1340,13115,1,3,7,1340,0,1978,98045
"10633",563225,3,1,2460,4000,1.5,4,7,1370,1090,1918,98112
"10634",1150000,4,3.5,3760,20609,2,3,11,3760,0,1990,98077
"10635",645000,2,1,1240,5000,1,3,7,1000,240,1920,98103
"10636",739000,3,2.5,2750,16000,2,4,9,2560,190,1981,98033
"10637",435000,3,2.5,2530,13446,2,3,9,2530,0,1993,98019
"10638",995000,3,2.25,3200,3800,2,5,9,2650,550,1914,98102
"10639",520000,4,2.75,2020,7357,1,3,7,1350,670,1986,98034
"10640",4e+05,4,2.5,3030,180263,2,3,7,2030,1000,1987,98092
"10641",440000,3,1.75,2350,7641,1,3,7,1510,840,1978,98034
"10642",440000,3,1.5,1690,6010,1,3,7,1230,460,1946,98115
"10643",738000,3,1,1280,3900,1,4,7,1280,0,1921,98103
"10644",250000,3,1.5,1170,9848,1,3,7,1170,0,1963,98028
"10645",338150,4,2.25,2700,8580,2,3,8,2700,0,1992,98022
"10646",425000,3,2.25,1800,7371,1,3,7,1280,520,1979,98072
"10647",883000,4,2.5,3670,54450,2,3,10,3670,0,1999,98074
"10648",510000,3,2,2350,266151,1.5,3,7,2350,0,1983,98014
"10649",950000,4,1.75,3100,21303,1,4,9,3100,0,1962,98075
"10650",435000,3,1,1120,9656,1,5,7,1120,0,1955,98006
"10651",415000,5,1.5,1900,10226,1,3,7,1130,770,1961,98034
"10652",439000,2,2.5,1350,944,2,3,9,870,480,2004,98116
"10653",295832,5,1,1410,6400,1,5,7,960,450,1955,98198
"10654",285000,3,1.75,1560,9514,1,4,7,1560,0,1967,98031
"10655",350000,3,1.5,1090,5003,1,3,7,1090,0,1962,98125
"10656",489000,2,2.75,1465,972,2,3,7,1050,415,2006,98112
"10657",304500,3,2.25,1790,6930,1,3,7,1390,400,1974,98003
"10658",288000,3,1.5,1300,7313,1,4,7,1300,0,1968,98055
"10659",417000,3,1.75,1920,9512,1,3,8,1440,480,1980,98011
"10660",615000,3,3,1420,991,2,3,8,1040,380,2005,98102
"10661",730000,5,3.5,3760,4857,2,3,9,2820,940,2004,98072
"10662",178500,2,1,930,3447,1,4,8,930,0,1978,98198
"10663",3e+05,4,2,1580,9600,1,5,7,1050,530,1965,98198
"10664",415000,4,2.5,2170,8518,1,3,7,1350,820,1955,98178
"10665",452500,3,1.75,2040,15695,1,4,8,2040,0,1959,98166
"10666",1010000,4,2.75,3430,15877,1,3,11,3430,0,2005,98065
"10667",653000,4,2.5,2160,7000,2,4,9,2160,0,1989,98029
"10668",715000,4,2.25,2060,5649,1,5,8,1360,700,1941,98199
"10669",541000,3,1.75,1410,4080,1.5,4,7,1410,0,1927,98105
"10670",245000,4,1.5,1850,7547,1.5,4,7,1850,0,1960,98198
"10671",547000,2,1,1370,10038,1.5,4,7,1370,0,1922,98133
"10672",750000,5,2.75,3330,12408,1,3,10,1740,1590,1976,98074
"10673",575000,5,2.5,1970,12375,1,3,8,1570,400,1959,98133
"10674",216000,3,1.75,1310,8670,1,4,6,1310,0,1984,98092
"10675",443000,3,1.75,1640,4579,1,4,6,1640,0,1916,98133
"10676",257700,4,2.25,1600,6202,2,4,7,1600,0,1986,98038
"10677",278000,3,1,1230,9440,1,3,7,1230,0,1978,98045
"10678",3e+05,3,2.5,2240,3691,2,3,7,2240,0,2003,98092
"10679",269100,3,2.5,2190,7904,2,3,8,2190,0,1995,98092
"10680",402500,3,1,990,10752,1.5,4,7,990,0,1929,98133
"10681",306888,2,1.5,1010,7719,2,3,7,1010,0,1981,98056
"10682",795000,4,2.5,2920,14210,2,4,10,2920,0,1978,98007
"10683",525000,4,2.5,2310,5573,2,4,9,2310,0,2003,98056
"10684",1050000,3,2.5,3470,12076,2,3,10,2560,910,1988,98040
"10685",452000,2,1,1220,6000,1,3,6,880,340,1938,98118
"10686",350000,3,2.25,1550,5401,2,3,7,1550,0,2000,98019
"10687",410000,4,2.5,2070,6180,2,3,8,2070,0,2007,98056
"10688",595000,3,1.75,2060,3600,1.5,3,7,1180,880,1905,98119
"10689",499000,3,2.5,1690,4851,2,3,7,1690,0,2004,98053
"10690",340000,4,2.5,2550,7555,2,3,8,2550,0,2001,98001
"10691",1070000,5,3.25,3370,7947,2,3,10,3370,0,2001,98033
"10692",460000,4,3,2230,52983,2,3,8,2230,0,1991,98030
"10693",345000,4,2.5,2382,5899,2,3,8,2382,0,2011,98003
"10694",280500,3,2.25,1620,7566,2,3,7,1620,0,1990,98038
"10695",704000,3,1,1140,6120,1.5,3,7,1140,0,1926,98115
"10696",545000,3,2.5,2140,40173,2,4,8,2140,0,1990,98027
"10697",335000,3,1.5,1900,7584,1,5,7,1900,0,1962,98056
"10698",1330000,4,3,3370,7920,1,3,10,1860,1510,1988,98117
"10699",420000,3,2.75,2300,8000,1,3,7,1430,870,1965,98003
"10700",705000,4,2,2040,5050,1,5,7,1160,880,1937,98115
"10701",274900,4,1.75,1840,10528,1,3,7,1210,630,1990,98023
"10702",499950,4,2.5,2860,3345,2,3,8,2190,670,2004,98072
"10703",415250,3,1.5,1400,7550,1,4,7,1400,0,1953,98133
"10704",222000,3,1,990,7520,1,4,7,990,0,1958,98002
"10705",375000,3,2,3120,42247,1,4,7,2150,970,1980,98042
"10706",3e+05,3,2.5,1640,5707,2,3,7,1640,0,1995,98031
"10707",456700,3,1.75,2820,8879,1,5,7,1540,1280,1920,98146
"10708",925500,3,2.75,1970,5200,1.5,3,8,1970,0,1915,98136
"10709",375000,5,2.5,2840,15598,1,4,8,1470,1370,1975,98059
"10710",420000,3,2.5,2370,15375,2,3,9,2370,0,1993,98042
"10711",575000,3,2.5,2610,7301,2,3,8,2610,0,2004,98072
"10712",335000,3,2,1340,1951,1,3,6,670,670,1915,98144
"10713",428000,4,2,1300,7200,1,3,7,1300,0,1958,98122
"10714",655000,4,2.5,3340,34238,1,4,8,2060,1280,1977,98077
"10715",738000,3,3,2630,4896,2,3,9,2630,0,2006,98052
"10716",415000,5,1.75,1960,3748,1,3,7,980,980,1965,98133
"10717",392000,3,1,1090,6125,1,4,6,790,300,1945,98126
